Restaurant Name,City,Latitude,Longitude,Cuisine
"Manne, Doshi and Shroff Restaurant",Hyderabad,17.384005,78.513458,South Indian
"Dutt, Basak and Choudhary Restaurant",Delhi,28.608315,77.184998,Indian
Yohannan Group Restaurant,Bangalore,12.938032,77.608563,Indian
Dhillon-Dada Restaurant,Pune,18.492313,73.85456,Italian
Kala-Jayaraman Restaurant,Mumbai,19.055085,72.846729,Japanese
Karpe-Kurian Restaurant,Hyderabad,17.426436,78.486916,Arabic
Sridhar PLC Restaurant,Mumbai,19.116392,72.890034,Mexican
Parsa LLC Restaurant,Lucknow,26.877545,80.979999,Arabic
Lalla-Sen Restaurant,Ahmedabad,23.006972,72.558364,Japanese
Nadkarni-Sur Restaurant,Chennai,13.119536,80.25318,Japanese
Cheema-Bala Restaurant,Hyderabad,17.375828,78.447161,Italian
Ghosh LLC Restaurant,Bangalore,13.002677,77.610086,Chinese
Dora LLC Restaurant,Ahmedabad,23.040365,72.53377,Italian
Prakash-Sood Restaurant,Hyderabad,17.405608,78.484981,Chinese
Kapur Ltd Restaurant,Lucknow,26.863047,80.924783,Arabic
Cheema-Pillai Restaurant,Bangalore,12.939768,77.6023,Chinese
"Swamy, Amble and Korpal Restaurant",Hyderabad,17.396442,78.504174,North Indian
Bath-Kulkarni Restaurant,Mumbai,19.08681,72.906829,North Indian
Ravi Group Restaurant,Lucknow,26.826922,80.958255,South Indian
Chauhan and Sons Restaurant,Ahmedabad,23.046034,72.572133,South Indian
Thaman and Sons Restaurant,Chennai,13.119612,80.25966,Japanese
"Kumar, Zacharia and Bath Restaurant",Bangalore,12.994082,77.585149,Chinese
Koshy-Baral Restaurant,Bangalore,12.990213,77.594471,Japanese
"Bhalla, Bali and Muni Restaurant",Bangalore,12.965184,77.569703,Indian
Bora LLC Restaurant,Bangalore,12.977627,77.560591,Arabic
"Pal, Guha and Dubey Restaurant",Jaipur,26.941905,75.823906,Japanese
Date Group Restaurant,Delhi,28.609218,77.250088,Mexican
Kapadia PLC Restaurant,Pune,18.510028,73.88542,Italian
Palan-Thakkar Restaurant,Delhi,28.5753,77.207175,Japanese
Tailor-Nazareth Restaurant,Chennai,13.05128,80.262962,Arabic
Chadha Ltd Restaurant,Lucknow,26.877157,80.912284,North Indian
Soni-Chowdhury Restaurant,Mumbai,19.102501,72.865685,North Indian
Bhandari and Sons Restaurant,Hyderabad,17.373901,78.519765,North Indian
Kakar-Dugal Restaurant,Lucknow,26.8474,80.903901,Chinese
Gulati LLC Restaurant,Pune,18.495895,73.876435,Indian
"Misra, Tara and Kade Restaurant",Mumbai,19.085773,72.901194,Chinese
"Char, Mall and Singh Restaurant",Hyderabad,17.422967,78.482473,Indian
Narain-Sanghvi Restaurant,Delhi,28.623179,77.174448,Arabic
"Palla, Kuruvilla and Boase Restaurant",Delhi,28.635538,77.166711,Mexican
"Rastogi, Deshmukh and Kanda Restaurant",Pune,18.559274,73.839123,Chinese
Sarkar LLC Restaurant,Kolkata,22.597809,88.393745,South Indian
"Dada, Rege and Kannan Restaurant",Bangalore,12.944431,77.574778,Japanese
"Wable, Borah and Kulkarni Restaurant",Hyderabad,17.35906,78.469329,Indian
"Kala, Varty and Chadha Restaurant",Mumbai,19.082818,72.844857,Mexican
"Peri, Goda and Bir Restaurant",Chennai,13.104593,80.306137,South Indian
Nath-Dada Restaurant,Delhi,28.576454,77.221119,Arabic
"Halder, Agate and Dayal Restaurant",Delhi,28.633874,77.206335,Arabic
Mukhopadhyay-Ramaswamy Restaurant,Ahmedabad,23.022869,72.540921,Indian
"Halder, Agate and Dayal Restaurant",Ahmedabad,23.051453,72.56899,Arabic
"Chaudhuri, Deshpande and Gade Restaurant",Ahmedabad,23.011611,72.55224,Italian
Singhal-Desai Restaurant,Hyderabad,17.358984,78.477327,Chinese
Subramaniam-Tripathi Restaurant,Bangalore,12.984319,77.611359,South Indian
Mangal-Murty Restaurant,Lucknow,26.833536,80.918296,Arabic
Prabhu-Iyengar Restaurant,Hyderabad,17.397442,78.446351,Mexican
Saxena-Vora Restaurant,Hyderabad,17.382502,78.520415,South Indian
Lal Inc Restaurant,Pune,18.542111,73.8528,Mexican
Dhar Inc Restaurant,Ahmedabad,22.980089,72.585067,Indian
"Dey, Bhagat and Kale Restaurant",Lucknow,26.853027,80.901354,South Indian
Kota Inc Restaurant,Lucknow,26.819365,80.965075,Chinese
"Zachariah, Kohli and Kar Restaurant",Lucknow,26.874712,80.944414,South Indian
"Arya, Chandra and Menon Restaurant",Delhi,28.58297,77.242915,Chinese
Saran-Divan Restaurant,Hyderabad,17.417798,78.486116,Mexican
Singhal-Desai Restaurant,Hyderabad,17.350292,78.470838,North Indian
"Mall, Padmanabhan and Vala Restaurant",Mumbai,19.100782,72.895433,Arabic
Din LLC Restaurant,Kolkata,22.552574,88.396308,Chinese
Kamdar-Varughese Restaurant,Bangalore,12.950536,77.583412,Chinese
Jani and Sons Restaurant,Chennai,13.042751,80.284173,South Indian
"Garg, Basu and Toor Restaurant",Hyderabad,17.376708,78.522364,South Indian
Soni-Chowdhury Restaurant,Jaipur,26.882052,75.812518,Japanese
Prashad Inc Restaurant,Mumbai,19.105913,72.886338,Italian
Garg Inc Restaurant,Hyderabad,17.378704,78.463142,Japanese
Lall Inc Restaurant,Bangalore,12.951647,77.578048,Chinese
"Sampath, Wason and Lad Restaurant",Kolkata,22.585425,88.329769,Japanese
Nagi-Baria Restaurant,Pune,18.539707,73.869544,Italian
Kaur-Keer Restaurant,Mumbai,19.049709,72.877036,Mexican
"Zachariah, Nair and Anand Restaurant",Chennai,13.096052,80.29568,Japanese
Pandit LLC Restaurant,Bangalore,12.981379,77.638296,Indian
"Murthy, Guha and Suri Restaurant",Kolkata,22.559205,88.39009,Arabic
Dave LLC Restaurant,Mumbai,19.066777,72.838928,North Indian
"Singhal, Arya and Memon Restaurant",Ahmedabad,23.04787,72.607833,Indian
Tata-Manne Restaurant,Chennai,13.072901,80.300844,Arabic
"Sane, Comar and Rajan Restaurant",Kolkata,22.562654,88.342717,Japanese
Nigam-Sarna Restaurant,Ahmedabad,23.040244,72.534718,Indian
Bajaj and Sons Restaurant,Jaipur,26.947658,75.805136,Indian
Shenoy and Sons Restaurant,Ahmedabad,22.981296,72.554331,Arabic
Chauhan Ltd Restaurant,Ahmedabad,23.044735,72.551102,Indian
Dani-Chaudhari Restaurant,Jaipur,26.917869,75.739187,Arabic
Choudhry-Ghosh Restaurant,Mumbai,19.1029,72.899238,Mexican
Tiwari Inc Restaurant,Delhi,28.612429,77.176328,Japanese
Bassi PLC Restaurant,Ahmedabad,23.036256,72.595009,Mexican
Sethi Group Restaurant,Hyderabad,17.353079,78.471991,South Indian
"Borde, Bhakta and Bir Restaurant",Mumbai,19.068617,72.85165,Chinese
"Pal, Guha and Dubey Restaurant",Kolkata,22.54255,88.371605,Japanese
"Madan, Saran and Korpal Restaurant",Hyderabad,17.364207,78.49794,Chinese
"Dhaliwal, Nayar and Bakshi Restaurant",Ahmedabad,23.031548,72.593256,Indian
"Mistry, Deol and Kala Restaurant",Delhi,28.603156,77.238388,Mexican
"Bali, Yogi and Sanghvi Restaurant",Mumbai,19.06398,72.913808,Indian
Narula-Tailor Restaurant,Kolkata,22.572272,88.34328,Indian
Misra LLC Restaurant,Hyderabad,17.367924,78.524187,Arabic
"Kapoor, Kata and Raval Restaurant",Ahmedabad,23.066099,72.560423,Mexican
Dada-Barman Restaurant,Lucknow,26.858243,80.91746,Chinese
"Chhabra, Mammen and Bera Restaurant",Hyderabad,17.409249,78.491403,Japanese
Bakshi PLC Restaurant,Bangalore,12.94193,77.617847,Indian
"Vasa, Sagar and Bera Restaurant",Ahmedabad,23.063111,72.556517,Arabic
"Sibal, Kale and Krishna Restaurant",Hyderabad,17.382508,78.459831,North Indian
"Kaur, Krishnan and Mander Restaurant",Mumbai,19.099456,72.89689,Italian
"Sathe, Murty and Deshpande Restaurant",Ahmedabad,23.060866,72.592115,South Indian
Ram-Rege Restaurant,Bangalore,13.012314,77.585561,North Indian
Subramaniam-Naidu Restaurant,Jaipur,26.93329,75.816439,Japanese
Soman and Sons Restaurant,Pune,18.55374,73.885724,South Indian
Ravi Group Restaurant,Hyderabad,17.375453,78.518561,Japanese
Srivastava-Karnik Restaurant,Lucknow,26.83287,80.959262,Chinese
Kara Ltd Restaurant,Bangalore,12.944756,77.566663,Arabic
"Pai, Vala and Varghese Restaurant",Pune,18.539426,73.878634,Arabic
Nori-D’Alia Restaurant,Bangalore,13.010935,77.603592,North Indian
Puri Group Restaurant,Lucknow,26.826509,80.989797,Italian
"Hegde, Pandya and Kar Restaurant",Lucknow,26.874047,80.936674,Indian
"Roy, Sule and Manda Restaurant",Hyderabad,17.366768,78.496621,Mexican
"Edwin, Khosla and Balay Restaurant",Bangalore,12.978467,77.57605,Italian
Bath-Kulkarni Restaurant,Jaipur,26.943371,75.793897,Japanese
Goel-Rana Restaurant,Ahmedabad,22.989955,72.582799,Mexican
Ganesh-Kale Restaurant,Bangalore,12.991058,77.568851,North Indian
"Chandra, Loyal and Dhar Restaurant",Jaipur,26.895909,75.759817,North Indian
Warrior-Pau Restaurant,Chennai,13.104265,80.255262,Japanese
"Sheth, Mutti and Walla Restaurant",Ahmedabad,22.999139,72.60135,Indian
"Vala, Vig and Chanda Restaurant",Lucknow,26.867295,80.913706,Italian
Chauhan-Dutta Restaurant,Kolkata,22.549324,88.368828,South Indian
"Arya, Chandra and Menon Restaurant",Bangalore,13.001346,77.625691,South Indian
Radhakrishnan LLC Restaurant,Mumbai,19.067023,72.853666,North Indian
Sundaram-Kakar Restaurant,Lucknow,26.830577,80.983306,Arabic
Hora-Rai Restaurant,Hyderabad,17.414763,78.456449,South Indian
Bhakta-Comar Restaurant,Kolkata,22.595689,88.344304,Mexican
Dasgupta and Sons Restaurant,Mumbai,19.102416,72.871777,South Indian
Muni-Sen Restaurant,Jaipur,26.941884,75.791058,North Indian
"Dalal, Malhotra and Tripathi Restaurant",Pune,18.555005,73.836802,Indian
Chada PLC Restaurant,Pune,18.519173,73.893196,Italian
"Merchant, Bhavsar and Tata Restaurant",Hyderabad,17.404172,78.472496,Arabic
Bhakta Ltd Restaurant,Bangalore,12.949166,77.610072,Arabic
"Dhawan, Dube and Brar Restaurant",Mumbai,19.119867,72.870993,Italian
Sandal LLC Restaurant,Bangalore,12.937714,77.593054,Mexican
Apte Inc Restaurant,Chennai,13.108238,80.298943,North Indian
Bhargava Ltd Restaurant,Kolkata,22.552746,88.380348,Japanese
"Kapadia, Iyengar and Sibal Restaurant",Bangalore,12.968379,77.62538,Italian
Das and Sons Restaurant,Chennai,13.081711,80.29329,Japanese
Hari Inc Restaurant,Jaipur,26.940102,75.786093,Italian
Ramakrishnan-Kant Restaurant,Bangalore,12.994857,77.579896,Indian
Oza-Shan Restaurant,Kolkata,22.531265,88.350275,Arabic
"Parmer, Raghavan and Saha Restaurant",Pune,18.556703,73.871227,North Indian
Sood-Batta Restaurant,Delhi,28.640116,77.21561,Italian
Apte Inc Restaurant,Bangalore,12.994845,77.568124,North Indian
Amble and Sons Restaurant,Chennai,13.088433,80.240301,North Indian
"Bakshi, Dhar and Madan Restaurant",Chennai,13.059703,80.283833,Arabic
"Vyas, Jayaraman and Mittal Restaurant",Ahmedabad,22.99457,72.600339,North Indian
Parekh Inc Restaurant,Chennai,13.052011,80.241953,Indian
"Chopra, Kohli and Panchal Restaurant",Bangalore,12.979036,77.568794,Arabic
Bhavsar-Tata Restaurant,Chennai,13.099335,80.238646,Arabic
Raju LLC Restaurant,Ahmedabad,23.045075,72.584321,Indian
Karpe-Sethi Restaurant,Chennai,13.062975,80.282155,Italian
"Dewan, Mitter and Luthra Restaurant",Bangalore,12.943237,77.60653,Mexican
"Ahluwalia, Baral and Hayer Restaurant",Pune,18.534452,73.813937,Japanese
Bora LLC Restaurant,Chennai,13.051364,80.240079,Mexican
"Sibal, Rai and Varkey Restaurant",Mumbai,19.088666,72.893062,Indian
"Kade, Hegde and Vig Restaurant",Chennai,13.060132,80.263264,Indian
Patla-Rastogi Restaurant,Kolkata,22.592841,88.393665,Italian
Bera-Ray Restaurant,Bangalore,12.962512,77.614755,Indian
Nath-Dada Restaurant,Kolkata,22.533552,88.348958,Mexican
Tank PLC Restaurant,Bangalore,12.981084,77.612406,Chinese
Keer-Vig Restaurant,Kolkata,22.590784,88.369138,North Indian
"Minhas, Setty and Sarkar Restaurant",Chennai,13.092061,80.288516,Mexican
Chander PLC Restaurant,Jaipur,26.888468,75.800486,Indian
Agate-Thakur Restaurant,Pune,18.551244,73.86059,North Indian
Saxena Inc Restaurant,Chennai,13.086705,80.250995,Indian
"Chana, Wable and Sethi Restaurant",Mumbai,19.057246,72.905019,Arabic
Dutta-Sharma Restaurant,Pune,18.525002,73.903863,South Indian
Korpal-Jani Restaurant,Delhi,28.6348,77.20558,South Indian
Sule PLC Restaurant,Jaipur,26.868715,75.791756,Italian
Mani-Prabhakar Restaurant,Bangalore,12.997896,77.611307,Indian
"Ahluwalia, Mandal and Loke Restaurant",Chennai,13.108173,80.259088,Indian
Chaudhuri-Hora Restaurant,Mumbai,19.08003,72.855724,Chinese
"Contractor, Bumb and Bali Restaurant",Ahmedabad,23.011128,72.601484,Mexican
Kalla-Wagle Restaurant,Delhi,28.592644,77.229588,Indian
Sahota PLC Restaurant,Bangalore,12.99955,77.603895,Arabic
Radhakrishnan LLC Restaurant,Kolkata,22.585748,88.345715,Mexican
Choudhry Inc Restaurant,Kolkata,22.583189,88.326128,Mexican
"Edwin, Khosla and Balay Restaurant",Delhi,28.611076,77.237836,Indian
Vaidya PLC Restaurant,Pune,18.50247,73.850128,Indian
Karpe-Kurian Restaurant,Kolkata,22.576264,88.392868,Indian
Dutt Group Restaurant,Ahmedabad,23.014279,72.549137,Chinese
Suresh PLC Restaurant,Ahmedabad,23.032297,72.615724,Italian
Karpe-Kurian Restaurant,Delhi,28.578411,77.19947,South Indian
"Nadig, Pall and Mander Restaurant",Ahmedabad,22.997739,72.59886,Italian
Tella and Sons Restaurant,Pune,18.520591,73.900371,Italian
Hayre-Soni Restaurant,Mumbai,19.040084,72.881849,Mexican
"Lall, Sarraf and Bhatia Restaurant",Ahmedabad,23.04625,72.581941,Mexican
Deo-Rege Restaurant,Lucknow,26.840365,80.990505,Italian
Bhatt-Vig Restaurant,Hyderabad,17.35676,78.517747,Japanese
Nazareth-Venkataraman Restaurant,Lucknow,26.823294,80.916424,North Indian
"Dalal, Malhotra and Tripathi Restaurant",Ahmedabad,22.98379,72.558491,North Indian
Kota LLC Restaurant,Kolkata,22.580297,88.392047,Japanese
Bahri-Mannan Restaurant,Jaipur,26.949648,75.761361,Arabic
"Bava, Doshi and Sabharwal Restaurant",Hyderabad,17.350523,78.511162,North Indian
Dar PLC Restaurant,Jaipur,26.894748,75.79583,Indian
"Nayar, Virk and Kapadia Restaurant",Pune,18.502152,73.858958,North Indian
"Sethi, Mane and Gour Restaurant",Delhi,28.654225,77.21061,Indian
Bumb-Joshi Restaurant,Hyderabad,17.412838,78.483549,Chinese
"Char, Samra and Dhawan Restaurant",Lucknow,26.833747,80.900484,North Indian
Korpal-Jani Restaurant,Delhi,28.61383,77.25473,South Indian
"Hans, Varughese and Khare Restaurant",Bangalore,12.982072,77.557014,North Indian
Keer-Agrawal Restaurant,Kolkata,22.573262,88.388471,North Indian
Bhatia-Garde Restaurant,Ahmedabad,23.005216,72.594295,Arabic
Chada PLC Restaurant,Pune,18.484035,73.854013,Indian
Sem and Sons Restaurant,Lucknow,26.826108,80.916053,South Indian
Raja-Bhakta Restaurant,Ahmedabad,23.048232,72.58152,Mexican
"Arya, Chandra and Menon Restaurant",Mumbai,19.081609,72.923006,Arabic
Basak Group Restaurant,Jaipur,26.927596,75.801698,South Indian
Zachariah-Hora Restaurant,Ahmedabad,23.032678,72.598732,Japanese
"Choudhary, Konda and Dey Restaurant",Lucknow,26.862019,80.928455,North Indian
Sarraf-Nazareth Restaurant,Jaipur,26.933943,75.743431,Italian
Ahuja and Sons Restaurant,Jaipur,26.888602,75.772848,North Indian
Khurana Ltd Restaurant,Jaipur,26.924433,75.741824,Arabic
Prakash-Sood Restaurant,Chennai,13.087323,80.29725,Japanese
"Sehgal, Sahni and Sekhon Restaurant",Jaipur,26.90764,75.766054,Arabic
Venkatesh Ltd Restaurant,Delhi,28.629938,77.188699,Indian
"Palla, Deol and Ramanathan Restaurant",Pune,18.538908,73.869303,Japanese
Saran-Lall Restaurant,Kolkata,22.544113,88.370078,Chinese
Aurora Inc Restaurant,Kolkata,22.5969,88.385925,South Indian
Mandal Group Restaurant,Pune,18.544163,73.825974,Chinese
Wason-Srinivasan Restaurant,Chennai,13.085958,80.315737,Chinese
Dhillon-Bhatt Restaurant,Lucknow,26.856282,80.97145,Italian
Bhardwaj-Boase Restaurant,Delhi,28.59773,77.190977,North Indian
Chadha Ltd Restaurant,Jaipur,26.897977,75.761778,Chinese
"Mitra, Vig and Narain Restaurant",Ahmedabad,23.003363,72.564674,Indian
Dhingra-Sani Restaurant,Mumbai,19.047939,72.892872,Arabic
Chauhan Ltd Restaurant,Delhi,28.629785,77.247053,Arabic
Nagi-Baria Restaurant,Pune,18.515192,73.823421,South Indian
Hari and Sons Restaurant,Chennai,13.109496,80.252094,North Indian
Sant-Ramaswamy Restaurant,Delhi,28.609073,77.253329,Japanese
"Rau, Pingle and Pingle Restaurant",Lucknow,26.845504,80.915016,Japanese
Nair-Dewan Restaurant,Chennai,13.112768,80.253634,Chinese
Brahmbhatt Inc Restaurant,Lucknow,26.858579,80.91292,Chinese
Gole-Mani Restaurant,Lucknow,26.84648,80.89851,Arabic
Viswanathan and Sons Restaurant,Kolkata,22.581457,88.335568,Arabic
Dhaliwal-Badal Restaurant,Jaipur,26.910391,75.751728,Indian
"Mitra, Agarwal and Chanda Restaurant",Jaipur,26.90918,75.816502,Japanese
Bora-Ghose Restaurant,Kolkata,22.605679,88.362176,Italian
"Dey, Bhagat and Kale Restaurant",Kolkata,22.551079,88.405426,Mexican
"Panchal, Oza and Sinha Restaurant",Lucknow,26.861801,80.983081,Chinese
"Padmanabhan, Ahluwalia and Bhasin Restaurant",Kolkata,22.581311,88.401498,Japanese
Brar and Sons Restaurant,Delhi,28.634271,77.228343,North Indian
"Chaudry, Roy and Parmer Restaurant",Mumbai,19.087855,72.843372,Mexican
"Sant, Krishna and Sane Restaurant",Hyderabad,17.392912,78.468691,South Indian
"Varghese, Choudhry and Bobal Restaurant",Chennai,13.112526,80.271128,South Indian
Naik Inc Restaurant,Lucknow,26.846365,80.981778,Japanese
Chaudhuri-Wable Restaurant,Lucknow,26.890791,80.95453,Japanese
"Date, Krishnamurthy and Jaggi Restaurant",Pune,18.541155,73.821182,Japanese
"Kumar, Zacharia and Bath Restaurant",Kolkata,22.593941,88.33279,Japanese
Bera-Ray Restaurant,Delhi,28.626657,77.189458,Chinese
Kari-Chana Restaurant,Lucknow,26.882422,80.951151,Chinese
Taneja-Boase Restaurant,Pune,18.532643,73.872354,South Indian
"Gola, Subramanian and Swamy Restaurant",Lucknow,26.876252,80.964236,Arabic
Ben-Mand Restaurant,Chennai,13.117332,80.284996,Arabic
"Chaudhuri, Gola and Parmer Restaurant",Delhi,28.642496,77.239108,South Indian
Saha-Magar Restaurant,Bangalore,13.014944,77.597703,Chinese
"Sridhar, Rama and Sinha Restaurant",Pune,18.547347,73.886561,Arabic
"Taneja, Swaminathan and Kumer Restaurant",Kolkata,22.550771,88.366246,Indian
"Golla, Tripathi and Gara Restaurant",Jaipur,26.894096,75.811493,Mexican
Dhingra-Char Restaurant,Pune,18.492329,73.863347,Arabic
Kapadia PLC Restaurant,Pune,18.501556,73.831179,North Indian
"Sathe, Murty and Deshpande Restaurant",Jaipur,26.882878,75.755936,Chinese
Comar-Doshi Restaurant,Kolkata,22.574694,88.38947,Mexican
"Kapadia, Iyengar and Sibal Restaurant",Hyderabad,17.36617,78.477574,South Indian
Prashad-Baral Restaurant,Jaipur,26.908126,75.744837,Mexican
Sarraf Inc Restaurant,Chennai,13.055363,80.290359,Indian
Banerjee LLC Restaurant,Ahmedabad,23.060497,72.548772,Arabic
Bala-Nayak Restaurant,Lucknow,26.847276,80.908261,Italian
Bera-Ray Restaurant,Mumbai,19.100535,72.877844,Mexican
Raj Group Restaurant,Pune,18.47625,73.861365,Japanese
Bhat Group Restaurant,Pune,18.535664,73.872113,Japanese
Ganesh-Choudhury Restaurant,Lucknow,26.816649,80.978596,Chinese
Pai-Srinivasan Restaurant,Bangalore,12.945762,77.572681,Indian
Patla-Rastogi Restaurant,Delhi,28.575159,77.193396,Mexican
"Dhaliwal, Konda and Wason Restaurant",Mumbai,19.110413,72.876707,Italian
"Kurian, Nagi and Mangat Restaurant",Hyderabad,17.394873,78.453979,North Indian
Venkatesh Ltd Restaurant,Ahmedabad,23.006866,72.596732,North Indian
Kamdar-Wagle Restaurant,Mumbai,19.060276,72.867355,Chinese
Gulati LLC Restaurant,Pune,18.503556,73.847986,Indian
"Padmanabhan, Goyal and Kaur Restaurant",Pune,18.528816,73.892412,Mexican
Shan Ltd Restaurant,Lucknow,26.827404,80.966008,Indian
Tella and Sons Restaurant,Lucknow,26.825336,80.924739,North Indian
Narasimhan LLC Restaurant,Delhi,28.584325,77.226384,North Indian
"Sant, Ram and Rastogi Restaurant",Kolkata,22.565307,88.389245,South Indian
"Gola, Subramanian and Swamy Restaurant",Lucknow,26.875645,80.971363,Mexican
Choudhry and Sons Restaurant,Lucknow,26.814262,80.95837,Mexican
"Wable, Borah and Kulkarni Restaurant",Mumbai,19.061308,72.846885,Japanese
Karpe-Sethi Restaurant,Delhi,28.594814,77.247855,Chinese
Acharya LLC Restaurant,Chennai,13.107517,80.246891,South Indian
Rajagopalan Inc Restaurant,Bangalore,12.960469,77.627289,North Indian
"Sawhney, Gola and Om Restaurant",Ahmedabad,23.000836,72.58482,North Indian
"Garde, Pall and Gandhi Restaurant",Pune,18.524802,73.896417,Chinese
Grewal-Dayal Restaurant,Lucknow,26.836616,80.974696,North Indian
Lad and Sons Restaurant,Delhi,28.614448,77.231531,Mexican
"Banerjee, Hans and Ranganathan Restaurant",Bangalore,13.00449,77.585123,Chinese
"Sheth, Rajan and Aggarwal Restaurant",Jaipur,26.884559,75.764386,Chinese
Bala-Nayak Restaurant,Pune,18.528178,73.832693,Japanese
